Time,e_0,e_1,s_0,s_1,k1_0,k1_1,q_0,q_4,dq_0,dq_4,dqr_0,dqr_1,dqd_0,dqd_1,ddqd_0,ddqd_1,tau_0,tau_4,Fext_0,Fext_1
2.238, -0.0404368, 0.0260454, -0.119881, -0.0191423, 45, 200, 1.58134, -1.90737, -0.00243844, -0.267082, -0.0423183, -0.241108, -0.0428752, -0.241037, -2.9779, 2.53374, -1.94216, -1.37792, -0, -0
2.239, -0.04269, 0.02104, -0.125642, -0.0175062, 45, 200, 1.58132, -1.90945, -0.00304806, -0.259604, -0.0451696, -0.238647, -0.045738, -0.238564, -2.86282, 2.47285, -2.12701, -1.35745, -0, -0
2.24, -0.0438435, 0.0126125, -0.130329, -0.0182304, 45, 200, 1.5813, -1.91072, -0.00365767, -0.249633, -0.0469268, -0.23711, -0.0475011, -0.23702, -1.76313, 1.54357, -2.05794, -1.38806, -0, -0
2.241, -0.0441775, 0.00302778, -0.1342, -0.0208534, 45, 200, 1.58129, -1.91165, -0.00457208, -0.238949, -0.0481719, -0.236017, -0.0487495, -0.235922, -1.24839, 1.0986, -2.08928, -1.45557, -0, -0
2.242, -0.0442489, -0.00295283, -0.137809, -0.0259957, 45, 200, 1.58127, -1.91262, -0.00579131, -0.231827, -0.049459, -0.234881, -0.0500402, -0.23478, -1.29066, 1.14158, -2.23793, -1.59985, -0, -0
2.243, -0.0451032, -0.00860413, -0.142228, -0.0318953, 45, 200, 1.58125, -1.91328, -0.00579131, -0.225417, -0.0503119, -0.234125, -0.0508945, -0.234021, -0.8543, 0.758676, -2.30915, -1.70327, -0, -0
2.244, -0.0454026, -0.00965723, -0.146097, -0.0356162, 45, 200, 1.58122, -1.91421, -0.00670572, -0.223281, -0.0515226, -0.233046, -0.0521083, -0.232938, -1.21383, 1.08355, -2.52871, -1.75599, -0, -0
2.245, -0.0458003, -0.00999011, -0.150075, -0.0390133, 45, 200, 1.58117, -1.91551, -0.00792494, -0.2215, -0.0531344, -0.231605, -0.0537252, -0.23149, -1.61691, 1.44767, -2.75871, -1.80146, -0, -0
2.246, -0.0462053, -0.0146564, -0.154072, -0.045018, 45, 200, 1.58111, -1.91705, -0.00944897, -0.21509, -0.0550567, -0.22987, -0.0556543, -0.229747, -1.92902, 1.74365, -2.96955, -1.88562, -0, -0
2.247, -0.045918, -0.0166617, -0.157363, -0.0498523, 45, 200, 1.58107, -1.91787, -0.0106682, -0.212241, -0.0559871, -0.22903, -0.0565862, -0.228903, -0.931984, 0.843568, -2.86797, -1.95738, -0, -0
2.248, -0.0460168, -0.0185878, -0.161046, -0.0547893, 45, 200, 1.58103, -1.91875, -0.0115826, -0.209392, -0.0569982, -0.228111, -0.0575995, -0.22798, -1.01321, 0.922811, -3.01694, -2.02147, -0, -0
2.249, -0.0457693, -0.0190478, -0.164374, -0.0590253, 45, 200, 1.58099, -1.91935, -0.012497, -0.208324, -0.0576648, -0.227505, -0.0582664, -0.227372, -0.666896, 0.608373, -3.05916, -2.07731, -0, -0
2.25, -0.0458125, -0.0166708, -0.167996, -0.0616681, 45, 200, 1.58095, -1.91997, -0.0131066, -0.210105, -0.0583173, -0.226911, -0.0589191, -0.226775, -0.652774, 0.596365, -3.18343, -2.10866, -0, -0
2.251, -0.0458807, -0.0132735, -0.171644, -0.0635203, 45, 200, 1.5809, -1.92084, -0.0140211, -0.212597, -0.059298, -0.22601, -0.0599017, -0.225871, -0.982586, 0.904569, -3.38161, -2.12665, -0, -0
2.252, -0.0451471, -0.0119104, -0.174466, -0.0662641, 45, 200, 1.58082, -1.92191, -0.0158499, -0.212953, -0.0603908, -0.225008, -0.060997, -0.224864, -1.09526, 1.00702, -3.50117, -2.15841, -0, -0
2.253, -0.045101, -0.0117506, -0.17798, -0.0695944, 45, 200, 1.58077, -1.92252, -0.0164595, -0.212597, -0.0609546, -0.224494, -0.0615605, -0.224348, -0.563552, 0.515894, -3.50707, -2.20247, -0, -0
2.254, -0.0444717, -0.0123452, -0.180889, -0.0733585, 45, 200, 1.5807, -1.9234, -0.0179835, -0.211173, -0.0618479, -0.223667, -0.0624552, -0.223518, -0.894704, 0.829803, -3.67898, -2.24613, -0, -0
2.255, -0.0435647, -0.0100725, -0.183495, -0.0754613, 45, 200, 1.58061, -1.92445, -0.0198124, -0.212597, -0.0627682, -0.222822, -0.0633771, -0.22267, -0.921875, 0.848324, -3.77071, -2.26898, -0, -0
2.256, -0.0426905, -0.00449194, -0.18611, -0.0751457, 45, 200, 1.58052, -1.92527, -0.0213364, -0.217583, -0.0634177, -0.222229, -0.0640269, -0.222075, -0.649789, 0.594999, -3.79684, -2.25892, -0, -0
2.257, -0.0411258, 0.00485776, -0.187988, -0.0679303, 45, 200, 1.5804, -1.92638, -0.0237748, -0.22613, -0.0642902, -0.22143, -0.0649007, -0.221272, -0.873785, 0.803074, -3.89785, -2.10428, -0, -0
2.258, -0.0398574, 0.0156388, -0.190129, -0.0587875, 45, 200, 1.58031, -1.92735, -0.0259085, -0.236101, -0.0651541, -0.220623, -0.0657658, -0.220462, -0.865158, 0.810019, -3.95997, -1.98101, -0, -0
2.259, -0.0398924, 0.023352, -0.193581, -0.050641, 45, 200, 1.5802, -1.92827, -0.0265181, -0.243223, -0.0657985, -0.220034, -0.0664104, -0.219871, -0.644599, 0.590944, -4.02454, -1.87717, -0, -0
2.26, -0.0386102, 0.0284262, -0.195671, -0.0435234, 45, 200, 1.58009, -1.92928, -0.0286517, -0.247496, -0.0666488, -0.219236, -0.0672619, -0.21907, -0.851436, 0.80093, -4.13412, -1.78291, -0, -0
2.261, -0.0377439, 0.0333072, -0.198155, -0.0362533, 45, 200, 1.57997, -1.93024, -0.0301758, -0.251769, -0.0673063, -0.218631, -0.0679197, -0.218462, -0.657785, 0.607671, -4.17052, -1.68592, -0, -0
2.262, -0.0367972, 0.0387732, -0.20053, -0.0284384, 45, 200, 1.57985, -1.9313, -0.0320046, -0.256399, -0.0681871, -0.217798, -0.0688018, -0.217626, -0.882099, 0.836542, -4.29435, -1.572, -0, -0
2.263, -0.0349645, 0.0413901, -0.201959, -0.0219384, 45, 200, 1.57964, -1.9328, -0.0347478, -0.258179, -0.0690962, -0.216965, -0.0697124, -0.216789, -0.910604, 0.836341, -4.33979, -1.47345, -0, -0
2.264, -0.0348667, 0.0414546, -0.205128, -0.0167147, 45, 200, 1.5795, -1.93387, -0.0356623, -0.257467, -0.0699118, -0.216191, -0.070529, -0.216013, -0.816599, 0.776783, -4.4246, -1.3896, -0, -0
2.265, -0.0354256, 0.0380524, -0.208973, -0.0133741, 45, 200, 1.57936, -1.93485, -0.0356623, -0.25355, -0.070471, -0.215677, -0.0710878, -0.215498, -0.558847, 0.515, -4.49923, -1.33598, -0, -0
2.266, -0.03607, 0.0326031, -0.212925, -0.0113116, 45, 200, 1.57921, -1.93587, -0.0356623, -0.247496, -0.0711153, -0.215075, -0.0717323, -0.214893, -0.644448, 0.604581, -4.65303, -1.30168, -0, -0
2.267, -0.0356409, 0.0291465, -0.215785, -0.00842614, 45, 200, 1.5791, -1.93661, -0.0365767, -0.243579, -0.0716013, -0.214616, -0.0722176, -0.214432, -0.485343, 0.460595, -4.71467, -1.24732, -0, -0
2.268, -0.0357582, 0.0266944, -0.219197, -0.00517071, 45, 200, 1.579, -1.93731, -0.0368815, -0.24073, -0.0720243, -0.21422, -0.0726396, -0.214036, -0.422045, 0.396717, -4.81716, -1.17374, -0, -0
2.269, -0.0345344, 0.016585, -0.221224, -0.00640399, 45, 200, 1.57885, -1.93826, -0.0387103, -0.230047, -0.0726294, -0.213648, -0.0732447, -0.213462, -0.605081, 0.573926, -4.9245, -1.215, -0, -0
2.27, -0.0338916, 0.0107531, -0.223815, -0.00601016, 45, 200, 1.57869, -1.93913, -0.0396247, -0.223993, -0.0729027, -0.213426, -0.0735163, -0.21324, -0.271558, 0.221934, -4.93853, -1.21695, -0, -0
2.271, -0.0345979, 0.005414, -0.227783, -0.0060462, 45, 200, 1.57853, -1.94005, -0.0393199, -0.218295, -0.0733053, -0.213069, -0.0739178, -0.212881, -0.401553, 0.358662, -5.10335, -1.22812, -0, -0
2.272, -0.035237, 0.00214669, -0.231703, -0.00574492, 45, 200, 1.57837, -1.94088, -0.0390151, -0.214734, -0.073641, -0.212775, -0.0742521, -0.212587, -0.334313, 0.293784, -5.22303, -1.23254, -0, -0
2.273, -0.0348984, -0.00766351, -0.234631, -0.0136075, 45, 200, 1.57814, -1.94216, -0.0399295, -0.204407, -0.0742169, -0.21226, -0.0748279, -0.21207, -0.57575, 0.516975, -5.37286, -1.46987, -0, -0
2.274, -0.0317812, -0.0207259, -0.234669, -0.0242615, 45, 200, 1.5778, -1.94374, -0.0432824, -0.191231, -0.0744545, -0.212146, -0.0750636, -0.211957, -0.235727, 0.113681, -5.28943, -1.66777, -0, -0
2.275, -0.0309731, -0.0288707, -0.236998, -0.0329395, 45, 200, 1.57763, -1.94449, -0.0441968, -0.18304, -0.0745634, -0.2121, -0.07517, -0.211911, -0.106324, 0.0456794, -5.33753, -1.80247, -0, -0
2.276, -0.0286337, -0.0284577, -0.23771, -0.0373123, 45, 200, 1.57744, -1.94519, -0.0463304, -0.183752, -0.0743616, -0.212396, -0.0749641, -0.21221, 0.205825, -0.299149, -5.28747, -1.86643, -0, -0
2.277, -0.028064, -0.029204, -0.240178, -0.0423052, 45, 200, 1.57726, -1.94596, -0.0469401, -0.18304, -0.0744043, -0.212429, -0.0750041, -0.212244, -0.039937, -0.0340988, -5.42285, -1.93287, -0, -0
2.278, -0.024173, -0.0331258, -0.239168, -0.0490863, 45, 200, 1.57701, -1.94686, -0.0505977, -0.179479, -0.0741751, -0.212787, -0.0747707, -0.212605, 0.23336, -0.360728, -5.31487, -2.02587, -0, -0
2.279, -0.0235048, -0.0368187, -0.241363, -0.0559261, 45, 200, 1.5768, -1.94754, -0.0509025, -0.176274, -0.0738165, -0.213272, -0.0744073, -0.213093, 0.3634, -0.487951, -5.35803, -2.11467, -0, -0
2.28, -0.0209391, -0.045603, -0.241548, -0.0656874, 45, 200, 1.57654, -1.9484, -0.0530362, -0.168084, -0.0733895, -0.213862, -0.0739753, -0.213687, 0.432049, -0.593734, -5.3367, -2.23649, -0, -0
2.281, -0.0193722, -0.0481966, -0.242665, -0.0724467, 45, 200, 1.57638, -1.94889, -0.0542554, -0.165947, -0.0730465, -0.214316, -0.0736276, -0.214144, 0.347645, -0.456922, -5.38667, -2.31595, -0, -0
2.282, -0.0144668, -0.046929, -0.24019, -0.0772215, 45, 200, 1.57605, -1.94992, -0.0585227, -0.168084, -0.0724144, -0.215179, -0.0729895, -0.215013, 0.638157, -0.869075, -5.20718, -2.37455, -0, -0
2.283, -0.0112746, -0.0439725, -0.239237, -0.0810337, 45, 200, 1.5758, -1.95057, -0.0609611, -0.172001, -0.0716672, -0.216135, -0.0722357, -0.215973, 0.753779, -0.96069, -5.12426, -2.41895, -0, -0
2.284, -0.00932762, -0.038873, -0.239394, -0.0835594, 45, 200, 1.57556, -1.95131, -0.0624851, -0.177699, -0.0712493, -0.216729, -0.0718128, -0.216572, 0.422913, -0.598339, -5.18349, -2.44462, -0, -0
2.285, -0.00172573, -0.0234201, -0.23299, -0.0801134, 45, 200, 1.57503, -1.9528, -0.0688861, -0.194792, -0.0700571, -0.21836, -0.0706118, -0.218212, 1.20098, -1.64028, -4.63309, -2.40833, -0, -0
2.286, -3.96994e-05, -0.0155558, -0.231646, -0.0799232, 45, 200, 1.57474, -1.95357, -0.0698005, -0.203695, -0.069292, -0.219393, -0.0698402, -0.21925, 0.771613, -1.03844, -4.51076, -2.3974, -0, -0
2.287, 0.00344145, -0.0148333, -0.226654, -0.0832474, 45, 200, 1.57438, -1.95459, -0.0725437, -0.205475, -0.0685606, -0.220445, -0.0691023, -0.220309, 0.737895, -1.05812, -3.97126, -2.43593, -0, -0
2.288, 0.00338732, -0.00506823, -0.225207, -0.0809404, 45, 200, 1.57395, -1.95592, -0.0719341, -0.216158, -0.0680105, -0.221358, -0.0685468, -0.221227, 0.555487, -0.918172, -3.97809, -2.39666, -0, -0
2.289, 0.00473021, 0.00273952, -0.222185, -0.0749376, 45, 200, 1.57359, -1.95703, -0.0728485, -0.224705, -0.0675869, -0.222093, -0.0681183, -0.221966, 0.428469, -0.738879, -3.89003, -2.26259, -0, -0
2.29, 0.00158629, 0.0202456, -0.224163, -0.0620938, 45, 200, 1.57303, -1.9589, -0.0694957, -0.242867, -0.0673816, -0.222744, -0.0679094, -0.222621, 0.208941, -0.655484, -4.12209, -2.0863, -0, -0
2.291, -0.000996099, 0.0231337, -0.227744, -0.0563746, 45, 200, 1.5724, -1.96106, -0.0670572, -0.246072, -0.0675274, -0.223059, -0.0680533, -0.222938, -0.143942, -0.316903, -4.78715, -2.01494, -0, -0
2.292, -0.00630989, 0.0300417, -0.234906, -0.0482538, 45, 200, 1.57195, -1.96283, -0.0624851, -0.252482, -0.0682681, -0.222563, -0.068795, -0.22244, -0.74171, 0.498003, -5.32858, -1.90472, -0, -0
2.293, -0.0062738, 0.0382513, -0.236715, -0.0390881, 45, 200, 1.57159, -1.96435, -0.0633996, -0.25996, -0.0691447, -0.221834, -0.0696734, -0.221709, -0.878322, 0.731359, -5.42689, -1.77992, -0, -0
2.294, -0.00868171, 0.0400664, -0.241178, -0.0330459, 45, 200, 1.57122, -1.96596, -0.0621803, -0.260672, -0.0703301, -0.220736, -0.070862, -0.220606, -1.18869, 1.10288, -5.686, -1.69556, -0, -0
2.295, -0.00642068, 0.0418538, -0.240775, -0.0269422, 45, 200, 1.57095, -1.96697, -0.0649236, -0.262097, -0.0708125, -0.220375, -0.0713443, -0.220243, -0.482221, 0.362971, -5.49472, -1.61392, -0, -0
2.296, -0.00400359, 0.0378861, -0.239946, -0.0238924, 45, 200, 1.57035, -1.96936, -0.0688861, -0.256755, -0.0723529, -0.219007, -0.0728896, -0.218869, -1.54538, 1.37388, -5.65226, -1.56534, -0, -0
2.297, -0.000548543, 0.0345571, -0.237309, -0.0206742, 45, 200, 1.56985, -1.97117, -0.0731533, -0.252838, -0.0731637, -0.218421, -0.0737019, -0.218281, -0.812232, 0.588239, -5.25771, -1.5249, -0, -0
2.298, 0.00124714, 0.0220992, -0.234437, -0.0227014, 45, 200, 1.56933, -1.97283, -0.075287, -0.240374, -0.0735027, -0.218414, -0.0740398, -0.218275, -0.337959, 0.00590041, -4.66046, -1.57414, -0, -0
2.299, 0.00416902, 0.00508409, -0.229906, -0.0286328, 45, 200, 1.56878, -1.97446, -0.078335, -0.223637, -0.0736309, -0.21869, -0.074166, -0.218553, -0.126176, -0.277942, -4.36157, -1.69219, -0, -0
2.3, 0.00221036, -0.00246986, -0.230562, -0.0344374, 45, 200, 1.56848, -1.97535, -0.0765062, -0.216158, -0.0737627, -0.218765, -0.0742958, -0.218628, -0.129822, -0.0756422, -4.44861, -1.84223, -0, -0
2.301, 0.00127902, -0.00596174, -0.230408, -0.0389033, 45, 200, 1.5681, -1.97644, -0.0755918, -0.212953, -0.0737822, -0.21905, -0.0743128, -0.218915, -0.0169237, -0.286895, -4.47112, -1.91614, -0, -0
2.302, 0.00131853, -0.00619418, -0.229272, -0.0417743, 45, 200, 1.56787, -1.97705, -0.0755918, -0.212953, -0.0737456, -0.21928, -0.0742732, -0.219148, 0.039508, -0.232446, -4.43204, -1.95601, -0, -0
2.303, -0.000925207, -0.00742995, -0.23249, -0.0453193, 45, 200, 1.5675, -1.97811, -0.0734581, -0.211885, -0.0738577, -0.219446, -0.0743833, -0.219315, -0.110098, -0.167445, -5.01819, -2.00573, -0, -0
2.304, -0.00119259, -0.0109303, -0.233818, -0.0503986, 45, 200, 1.5672, -1.97892, -0.0731533, -0.20868, -0.0738231, -0.219739, -0.0743459, -0.21961, 0.0374221, -0.295353, -5.04948, -2.07829, -0, -0
2.305, -0.00057451, -0.0175351, -0.234031, -0.0575993, 45, 200, 1.56698, -1.97951, -0.0737629, -0.20227, -0.0738173, -0.219933, -0.0743375, -0.219805, 0.00846912, -0.194844, -5.01614, -2.17517, -0, -0
2.306, -0.000185319, -0.0177948, -0.234212, -0.0616453, 45, 200, 1.56677, -1.98017, -0.0743726, -0.201914, -0.0740392, -0.219836, -0.0745579, -0.219709, -0.22042, 0.096445, -5.0224, -2.22358, -0, -0
2.307, 0.000611753, -0.0193664, -0.232566, -0.0664597, 45, 200, 1.56645, -1.98094, -0.0749822, -0.200846, -0.0738553, -0.220336, -0.0743704, -0.220212, 0.187461, -0.503318, -4.58068, -2.28791, -0, -0
2.308, 0.000525068, -0.0187312, -0.231846, -0.0701255, 45, 200, 1.56623, -1.98155, -0.0749822, -0.201558, -0.0739441, -0.220412, -0.0744571, -0.220289, -0.0866847, -0.0769642, -4.63673, -2.32868, -0, -0
2.309, -0.00144806, -0.0153067, -0.23495, -0.0721368, 45, 200, 1.56586, -1.98256, -0.0731533, -0.205119, -0.0740902, -0.220547, -0.0746014, -0.220426, -0.144293, -0.136602, -5.17139, -2.351, -0, -0
2.31, -0.00194507, -0.0101899, -0.236695, -0.0728296, 45, 200, 1.56529, -1.98421, -0.0731533, -0.210105, -0.0745873, -0.220416, -0.0750984, -0.220294, -0.497013, 0.131275, -5.33075, -2.35289, -0, -0
2.311, -0.00130926, -0.011311, -0.237154, -0.0767574, 45, 200, 1.56477, -1.9857, -0.0743726, -0.20868, -0.0751703, -0.220114, -0.0756818, -0.219991, -0.58341, 0.303347, -5.33109, -2.39983, -0, -0
2.312, 0.0040143, -0.00903832, -0.230241, -0.0787454, 45, 200, 1.56424, -1.98718, -0.0801639, -0.210817, -0.0756383, -0.219978, -0.0761496, -0.219855, -0.467746, 0.135978, -4.51967, -2.42236, -0, -0
2.313, 0.00529011, -0.0030206, -0.227222, -0.0779045, 45, 200, 1.56383, -1.98825, -0.0816879, -0.216871, -0.0758878, -0.220013, -0.0763978, -0.219891, -0.248215, -0.0361453, -4.35956, -2.40313, -0, -0
2.314, 0.00546537, 0.0071751, -0.225285, -0.0699134, 45, 200, 1.5635, -1.98911, -0.0819927, -0.227198, -0.0760193, -0.220143, -0.0765273, -0.220023, -0.129549, -0.131472, -4.30162, -2.24178, -0, -0
2.315, -7.76333e-06, 0.0161478, -0.230957, -0.0616345, 45, 200, 1.56309, -1.99027, -0.0771158, -0.235744, -0.0766151, -0.219719, -0.0771236, -0.219597, -0.596245, 0.426055, -5.02232, -2.13011, -0, -0
2.316, -0.000811444, 0.025569, -0.232693, -0.0525014, 45, 200, 1.56287, -1.99106, -0.0771158, -0.244291, -0.0774173, -0.218848, -0.0779272, -0.218722, -0.803681, 0.874618, -5.30579, -2.00898, -0, -0
2.317, -0.00289853, 0.0288896, -0.236206, -0.0462366, 45, 200, 1.56249, -1.99222, -0.0758966, -0.246784, -0.0782834, -0.218024, -0.0787951, -0.217894, -0.867869, 0.827837, -5.55093, -1.93015, -0, -0
2.318, -0.00356571, 0.0356297, -0.238401, -0.0379256, 45, 200, 1.56218, -1.99324, -0.0762014, -0.252482, -0.0792531, -0.216986, -0.0797671, -0.216852, -0.971985, 1.04232, -5.6864, -1.81647, -0, -0
