Time,e_0,e_1,s_0,s_1,k1_0,k1_1,q_0,q_4,dq_0,dq_4,dqr_0,dqr_1,dqd_0,dqd_1,ddqd_0,ddqd_1,tau_0,tau_4,Fext_0,Fext_1
0.115, -0.182511, -0.4378, -0.92608, -1.54898, 7.87904, 10.2732, 1.56282, -1.57072, -0.0633996, 0, -0.249258, -0.443722, -0.245911, -0.4378, 1.3418, 0.445967, -6.75381, -0.389999, -0, -0
0.116, -0.178463, -0.437509, -0.92737, -1.56021, 7.92146, 10.3365, 1.56249, -1.57072, -0.0655332, 0.000356109, -0.247337, -0.443049, -0.243996, -0.437153, 1.91433, 0.6472, -6.66082, -0.392865, -0, -0
0.117, -0.178181, -0.4364, -0.932694, -1.57096, 7.96389, 10.3997, 1.56229, -1.57072, -0.0646188, -0.000356109, -0.246129, -0.442624, -0.242799, -0.436756, 1.19696, 0.39716, -6.90126, -0.39939, -0, -0
0.118, -0.173161, -0.436087, -0.932903, -1.58215, 8.00632, 10.463, 1.56195, -1.57072, -0.0676668, 0, -0.244151, -0.441929, -0.240828, -0.436087, 1.97152, 0.668774, -6.75341, -0.401691, -0, -0
0.119, -0.169323, -0.435404, -0.934344, -1.59314, 8.04874, 10.5262, 1.56161, -1.57072, -0.0694957, 0, -0.242135, -0.441221, -0.238818, -0.435404, 2.00945, 0.683066, -6.78862, -0.405996, -0, -0
0.12, -0.168693, -0.434883, -0.9392, -1.60421, 8.09117, 10.5895, 1.56135, -1.57072, -0.0685813, 0, -0.240582, -0.440673, -0.237275, -0.434883, 1.54362, 0.520884, -6.96734, -0.411987, -0, -0
0.121, -0.167352, -0.434327, -0.943284, -1.61525, 8.1336, 10.6527, 1.56107, -1.57072, -0.0682764, 0, -0.238928, -0.440091, -0.235629, -0.434327, 1.6458, 0.556667, -7.00659, -0.416474, -0, -0
0.122, -0.164934, -0.43314, -0.946199, -1.62593, 8.17602, 10.716, 1.56067, -1.57072, -0.0682764, -0.000356109, -0.236506, -0.439235, -0.233211, -0.433496, 2.41819, 0.83084, -6.87922, -0.419057, -0, -0
0.123, -0.159107, -0.432644, -0.94544, -1.637, 8.21845, 10.7792, 1.56025, -1.57072, -0.0716293, 0, -0.234027, -0.43836, -0.230736, -0.432644, 2.47491, 0.851461, -6.89534, -0.423235, -0, -0
0.124, -0.15165, -0.431538, -0.942901, -1.64771, 8.26087, 10.8424, 1.55973, -1.57072, -0.0758966, 0, -0.230837, -0.437231, -0.227546, -0.431538, 3.1894, 1.10607, -6.74309, -0.425485, -0, -0
0.125, -0.139233, -0.430183, -0.935049, -1.65827, 8.3033, 10.9057, 1.55909, -1.57072, -0.0844311, 0, -0.226958, -0.435854, -0.223665, -0.430183, 3.88182, 1.3553, -6.55775, -0.427242, -0, -0
0.126, -0.131057, -0.42835, -0.931593, -1.66854, 8.34573, 10.9689, 1.55841, -1.57072, -0.0883936, -0.000356109, -0.222748, -0.434356, -0.219451, -0.428706, 4.21389, 1.47645, -6.48923, -0.430366, -0, -0
0.127, -0.12826, -0.427731, -0.933724, -1.67949, 8.38815, 11.0322, 1.55795, -1.57072, -0.0883936, 0, -0.219949, -0.433357, -0.216654, -0.427731, 2.79694, 0.975766, -6.8754, -0.438788, -0, -0
0.128, -0.124781, -0.426946, -0.935106, -1.69035, 8.43058, 11.0954, 1.55759, -1.57072, -0.0896128, 0, -0.217684, -0.432548, -0.214394, -0.426946, 2.25948, 0.78483, -7.04826, -0.444878, -0, -0
0.129, -0.122536, -0.426383, -0.937743, -1.70132, 8.47301, 11.1587, 1.55733, -1.57072, -0.0902224, 0, -0.216041, -0.43196, -0.212759, -0.426383, 1.63562, 0.56291, -7.25104, -0.451382, -0, -0
0.13, -0.11671, -0.42519, -0.936596, -1.71193, 8.51543, 11.2219, 1.55679, -1.57072, -0.0926609, 0, -0.212653, -0.430746, -0.209371, -0.42519, 3.388, 1.19283, -6.86386, -0.451209, -0, -0
0.131, -0.109422, -0.424045, -0.933856, -1.72255, 8.55786, 11.2852, 1.55612, -1.57072, -0.0957089, 0.000356109, -0.208418, -0.429224, -0.205131, -0.423689, 4.23952, 1.50143, -6.67822, -0.453266, -0, -0
0.132, -0.104799, -0.422593, -0.933811, -1.73299, 8.60029, 11.3484, 1.55563, -1.57073, -0.097233, 0, -0.205318, -0.428106, -0.202032, -0.422593, 3.09938, 1.09569, -6.98396, -0.460843, -0, -0
0.133, -0.103446, -0.421329, -0.937114, -1.74353, 8.64271, 11.4117, 1.55523, -1.57073, -0.0960138, -0.000356109, -0.202742, -0.427176, -0.19946, -0.421685, 2.57209, 0.907778, -7.16986, -0.467219, -0, -0
0.134, -0.0998725, -0.420856, -0.938084, -1.7545, 8.68514, 11.4749, 1.55487, -1.57073, -0.097233, 0, -0.200384, -0.426323, -0.197105, -0.420856, 2.35422, 0.829207, -7.26551, -0.472675, -0, -0
0.135, -0.095177, -0.419284, -0.937837, -1.76485, 8.72756, 11.5381, 1.55419, -1.57073, -0.0975378, 0, -0.195998, -0.424732, -0.192715, -0.419284, 4.39067, 1.57157, -6.81858, -0.471886, -0, -0
0.136, -0.0848338, -0.417872, -0.931661, -1.77527, 8.76999, 11.6014, 1.55359, -1.57073, -0.103939, 0, -0.192059, -0.423299, -0.188773, -0.417872, 3.94227, 1.41286, -6.91527, -0.477154, -0, -0
0.137, -0.0734126, -0.415925, -0.924226, -1.78537, 8.81242, 11.6646, 1.55293, -1.57073, -0.110949, -0.000356109, -0.187654, -0.42169, -0.184362, -0.416281, 4.41068, 1.59014, -6.78535, -0.479807, -0, -0
0.138, -0.0658518, -0.41407, -0.920597, -1.79552, 8.85484, 11.7279, 1.55216, -1.57073, -0.113388, -0.000356109, -0.182541, -0.419817, -0.179239, -0.414426, 5.12239, 1.85547, -6.62683, -0.482255, -0, -0
0.139, -0.0611022, -0.413037, -0.919729, -1.80611, 8.89727, 11.7911, 1.55159, -1.57073, -0.114302, 0, -0.178708, -0.418408, -0.175404, -0.413037, 3.8352, 1.38908, -6.96278, -0.490492, -0, -0
0.14, -0.0569521, -0.410944, -0.919382, -1.81609, 8.9397, 11.8544, 1.55089, -1.57073, -0.113692, -0.000356109, -0.173956, -0.416653, -0.170645, -0.4113, 4.7597, 1.73665, -6.7793, -0.492722, -0, -0
0.141, -0.0511171, -0.409612, -0.917205, -1.82648, 8.98212, 11.9176, 1.55021, -1.57073, -0.114912, 0, -0.169347, -0.414946, -0.166029, -0.409612, 4.6158, 1.68868, -6.83502, -0.497789, -0, -0
0.142, -0.0432943, -0.407516, -0.912837, -1.83643, 9.02455, 11.9809, 1.54939, -1.57073, -0.117045, 0, -0.163669, -0.412835, -0.16034, -0.407516, 5.68912, 2.09523, -6.58583, -0.499245, -0, -0
0.143, -0.0360358, -0.405736, -0.908843, -1.84655, 9.06698, 12.0441, 1.5487, -1.57073, -0.119484, 0, -0.158857, -0.411037, -0.15552, -0.405736, 4.82006, 1.78073, -6.79967, -0.506113, -0, -0
0.144, -0.0295594, -0.404484, -0.905433, -1.85694, 9.1094, 12.1074, 1.54808, -1.57073, -0.121617, 0.000356109, -0.154519, -0.40941, -0.151177, -0.404127, 4.34275, 1.60809, -6.92574, -0.512114, -0, -0
0.145, -0.0251965, -0.402838, -0.90399, -1.8671, 9.15183, 12.1706, 1.54773, -1.57073, -0.123446, -0.000356109, -0.151981, -0.408455, -0.148643, -0.403194, 2.53407, 0.933501, -7.38266, -0.522007, -0, -0
0.146, -0.0194702, -0.401168, -0.900942, -1.87724, 9.19426, 12.2339, 1.54697, -1.57073, -0.123751, 0, -0.14657, -0.406413, -0.143221, -0.401168, 5.42152, 2.02564, -6.71558, -0.518806, -0, -0
0.147, -0.0138962, -0.398833, -0.897765, -1.88698, 9.23668, 12.2971, 1.54623, -1.57073, -0.124056, -0.000356109, -0.14131, -0.404418, -0.137952, -0.39919, 5.26916, 1.97876, -6.76765, -0.523921, -0, -0
0.148, -0.00858794, -0.397886, -0.894502, -1.89748, 9.27911, 12.3603, 1.54575, -1.57073, -0.125885, 0, -0.137831, -0.403095, -0.134473, -0.397886, 3.47945, 1.30409, -7.20768, -0.533868, -0, -0
0.149, -0.00191272, -0.395003, -0.889067, -1.90689, 9.32153, 12.4236, 1.54472, -1.57073, -0.12497, 0, -0.130263, -0.400201, -0.126883, -0.395003, 7.58963, 2.8826, -6.23481, -0.526917, -0, -0
0.15, 0.00707171, -0.393209, -0.878162, -1.91688, 9.36396, 12.4868, 1.54408, -1.57073, -0.129238, 0, -0.125552, -0.39839, -0.122166, -0.393209, 4.71715, 1.7936, -6.87927, -0.539457, -0, -0
0.151, 0.0131352, -0.391002, -0.869736, -1.92663, 9.40639, 12.5501, 1.54343, -1.57073, -0.130457, -0.000356109, -0.120715, -0.396523, -0.117322, -0.391358, 4.84426, 1.85104, -6.83366, -0.543868, -0, -0
0.152, 0.0195821, -0.389114, -0.860586, -1.93653, 9.44881, 12.6133, 1.54266, -1.57073, -0.131066, 0, -0.11489, -0.394264, -0.111484, -0.389114, 5.83727, 2.24443, -6.57748, -0.545832, -0, -0
0.153, 0.025209, -0.38682, -0.852015, -1.94619, 9.49124, 12.6766, 1.54188, -1.57073, -0.130762, 0, -0.108971, -0.391956, -0.105553, -0.38682, 5.93172, 2.29381, -6.53875, -0.550378, -0, -0
0.154, 0.0289133, -0.384431, -0.845232, -1.95578, 9.53367, 12.7398, 1.54108, -1.57073, -0.128323, 0, -0.102842, -0.389553, -0.0994098, -0.384431, 6.14275, 2.38907, -6.48674, -0.554798, -0, -0
0.155, 0.0340495, -0.381468, -0.836836, -1.96502, 9.57609, 12.8031, 1.54022, -1.57073, -0.126799, -0.000356109, -0.0961976, -0.386933, -0.0927496, -0.381824, 6.66025, 2.60694, -6.34891, -0.558118, -0, -0
0.156, 0.040866, -0.379865, -0.826541, -1.975, 9.61852, 12.8663, 1.53958, -1.57073, -0.128628, 0, -0.0912176, -0.384959, -0.0877619, -0.379865, 4.98767, 1.95863, -6.71455, -0.567812, -0, -0
0.157, 0.0483217, -0.376679, -0.815394, -1.98407, 9.66095, 12.9296, 1.53868, -1.57073, -0.128933, -0.000356109, -0.084085, -0.382117, -0.080611, -0.377035, 7.15092, 2.83074, -6.16404, -0.566104, -0, -0
0.158, 0.0571403, -0.373772, -0.802647, -1.99328, 9.70337, 12.9928, 1.53776, -1.57073, -0.130457, -0.000356109, -0.0768095, -0.379199, -0.0733164, -0.374128, 7.29457, 2.907, -6.07862, -0.570143, -0, -0
0.159, 0.0627245, -0.371647, -0.793029, -2.00289, 9.7458, 13.056, 1.537, -1.57073, -0.129847, 0, -0.0706292, -0.376706, -0.0671227, -0.371647, 6.19376, 2.48032, -6.31358, -0.578335, -0, -0
0.16, 0.0641785, -0.368724, -0.787553, -2.01204, 9.78823, 13.1193, 1.53611, -1.57073, -0.124056, 0, -0.0634025, -0.373772, -0.0598774, -0.368724, 7.2453, 2.92294, -6.07226, -0.5805, -0, -0
0.161, 0.0678625, -0.365992, -0.779743, -2.02127, 9.83065, 13.1825, 1.53529, -1.57073, -0.121008, 0, -0.0566864, -0.371029, -0.0531454, -0.365992, 6.73204, 2.73203, -6.18219, -0.587125, -0, -0
0.162, 0.0735108, -0.363584, -0.769824, -2.03066, 9.87308, 13.2458, 1.53468, -1.57074, -0.121617, -0.000356109, -0.0516551, -0.368962, -0.0481066, -0.36394, 5.03877, 2.052, -6.55403, -0.597201, -0, -0
0.163, 0.0807645, -0.361846, -0.758126, -2.0404, 9.9155, 13.309, 1.53407, -1.57074, -0.123751, 0, -0.0465429, -0.366853, -0.0429866, -0.361846, 5.12001, 2.09418, -6.49018, -0.601919, -0, -0
0.164, 0.0862389, -0.359721, -0.748128, -2.0499, 9.95793, 13.3723, 1.53346, -1.57074, -0.124056, 0, -0.0413813, -0.364713, -0.037817, -0.359721, 5.16962, 2.12561, -6.44754, -0.606875, -0, -0
0.165, 0.0915377, -0.357557, -0.738209, -2.05936, 10.0004, 13.4355, 1.53294, -1.57074, -0.12497, -0.000356109, -0.037001, -0.36289, -0.0334326, -0.357913, 4.38433, 1.80767, -6.60307, -0.614434, -0, -0
0.166, 0.0965354, -0.356224, -0.728506, -2.06927, 10.0428, 13.4988, 1.53246, -1.57074, -0.125885, 0, -0.0329202, -0.361184, -0.0293493, -0.356224, 4.08336, 1.68902, -6.64529, -0.620694, -0, -0
0.167, 0.100284, -0.354413, -0.720016, -2.0789, 10.0852, 13.562, 1.53195, -1.57074, -0.125275, 0, -0.0285661, -0.359358, -0.0249912, -0.354413, 4.35805, 1.81083, -6.5608, -0.625283, -0, -0
0.168, 0.101993, -0.352555, -0.713589, -2.08848, 10.1276, 13.6253, 1.53143, -1.57074, -0.122532, 0, -0.0241178, -0.357485, -0.0205386, -0.352555, 4.45263, 1.85762, -6.53615, -0.630652, -0, -0
0.169, 0.106679, -0.350493, -0.704028, -2.09793, 10.1701, 13.6885, 1.53096, -1.57074, -0.123141, -0.000356109, -0.0200438, -0.355763, -0.016462, -0.350849, 4.07656, 1.7064, -6.59596, -0.637159, -0, -0
0.17, 0.111069, -0.348258, -0.694698, -2.10727, 10.2125, 13.7517, 1.53035, -1.57074, -0.122227, -0.000356109, -0.0147483, -0.353514, -0.011158, -0.348614, 5.30401, 2.23519, -6.27704, -0.638704, -0, -0
0.171, 0.115799, -0.346353, -0.684941, -2.11676, 10.2549, 13.815, 1.52974, -1.57074, -0.121617, 0, -0.00941785, -0.35124, -0.00581885, -0.346353, 5.33917, 2.26067, -6.23672, -0.643968, -0, -0
0.172, 0.123919, -0.344457, -0.671544, -2.12625, 10.2973, 13.8782, 1.52924, -1.57074, -0.125275, 0, -0.00495889, -0.349329, -0.00135559, -0.344457, 4.46326, 1.89595, -6.38053, -0.651766, -0, -0
0.173, 0.127214, -0.342307, -0.663092, -2.13557, 10.3398, 13.9415, 1.52877, -1.57074, -0.124361, -0.000356109, -0.000752825, -0.34752, 0.00285349, -0.342663, 4.20907, 1.79416, -6.41905, -0.658133, -0, -0
0.174, 0.135098, -0.339667, -0.649748, -2.1446, 10.3822, 14.0047, 1.52799, -1.57074, -0.125275, 0, 0.00619982, -0.344515, 0.00982287, -0.339667, 6.96938, 2.9956, -5.69953, -0.654402, -0, -0
0.175, 0.140977, -0.337037, -0.638397, -2.15362, 10.4246, 14.068, 1.5274, -1.57074, -0.125885, -0.000356109, 0.0114611, -0.342228, 0.0150923, -0.337393, 5.26945, 2.27415, -6.05451, -0.665014, -0, -0
0.176, 0.144345, -0.335807, -0.629621, -2.16338, 10.467, 14.1312, 1.527, -1.57074, -0.12558, 0, 0.0151337, -0.340626, 0.0187651, -0.335807, 3.67278, 1.58582, -6.40722, -0.675862, -0, -0
0.177, 0.151195, -0.332775, -0.617093, -2.17213, 10.5095, 14.1945, 1.52615, -1.57074, -0.124665, 0.000356109, 0.0228777, -0.33723, 0.0265297, -0.332418, 7.76457, 3.38901, -5.37674, -0.667833, -0, -0
0.178, 0.160651, -0.32785, -0.60167, -2.17981, 10.5519, 14.2577, 1.52502, -1.57074, -0.123751, 0, 0.0332149, -0.33266, 0.0369003, -0.32785, 10.3706, 4.56878, -4.67195, -0.663852, -0, -0
0.179, 0.166728, -0.325295, -0.589718, -2.18875, 10.5943, 14.321, 1.5244, -1.57074, -0.124056, 0, 0.0389768, -0.330094, 0.0426726, -0.325295, 5.7723, 2.55442, -5.70665, -0.684006, -0, -0
0.18, 0.172561, -0.320838, -0.577941, -2.19661, 10.6368, 14.3842, 1.52343, -1.57075, -0.120703, -0.000356109, 0.0481345, -0.32599, 0.0518576, -0.321194, 9.18503, 4.10094, -4.84113, -0.677815, -0, -0
0.181, 0.177942, -0.318232, -0.566566, -2.20545, 10.6792, 14.4474, 1.52273, -1.57075, -0.119484, 0, 0.0547206, -0.323018, 0.058458, -0.318232, 6.6004, 2.96281, -5.40185, -0.691637, -0, -0
0.182, 0.180917, -0.315653, -0.557722, -2.21428, 10.7216, 14.5107, 1.52213, -1.57075, -0.116741, 0, 0.0604296, -0.320428, 0.0641769, -0.315653, 5.71887, 2.57885, -5.58049, -0.700208, -0, -0
0.183, 0.185633, -0.312544, -0.546953, -2.22279, 10.764, 14.5739, 1.52142, -1.57075, -0.114607, 0, 0.067263, -0.317311, 0.0710258, -0.312544, 6.84887, 3.10859, -5.26371, -0.701836, -0, -0
0.184, 0.190023, -0.308789, -0.536475, -2.23091, 10.8065, 14.6372, 1.52065, -1.57075, -0.111559, -0.000356109, 0.0746832, -0.313906, 0.0784642, -0.309145, 7.43846, 3.39882, -5.07697, -0.70518, -0, -0
0.185, 0.195856, -0.305621, -0.524363, -2.23932, 10.8489, 14.7004, 1.51986, -1.57075, -0.10973, 0, 0.0823255, -0.310375, 0.0861258, -0.305621, 7.66161, 3.52438, -4.96171, -0.709674, -0, -0
0.186, 0.198762, -0.303222, -0.515377, -2.24811, 10.8913, 14.7637, 1.51941, -1.57075, -0.108206, -0.000356109, 0.0867529, -0.308319, 0.0905564, -0.303578, 4.43055, 2.04242, -5.69435, -0.726404, -0, -0
0.187, 0.202861, -0.300401, -0.505048, -2.25665, 10.9337, 14.8269, 1.51887, -1.57075, -0.106987, -0.000712219, 0.092063, -0.305843, 0.095874, -0.301114, 5.31763, 2.46482, -5.43635, -0.728997, -0, -0
0.188, 0.209731, -0.297117, -0.491613, -2.2649, 10.9762, 14.8902, 1.51793, -1.57075, -0.104548, 0.000356109, 0.101344, -0.301488, 0.105183, -0.296761, 9.30863, 4.35283, -4.41189, -0.720484, -0, -0
0.189, 0.213987, -0.292968, -0.480971, -2.27265, 11.0186, 14.9534, 1.5172, -1.57075, -0.1015, -0.000356109, 0.108631, -0.298045, 0.112487, -0.293324, 7.30445, 3.43675, -4.83562, -0.732717, -0, -0
0.19, 0.217307, -0.289942, -0.471314, -2.28097, 11.061, 15.0167, 1.51642, -1.57075, -0.0969282, 0.000356109, 0.116504, -0.294302, 0.120379, -0.289586, 7.89219, 3.73837, -4.65241, -0.736285, -0, -0
0.191, 0.218649, -0.280427, -0.463815, -2.28573, 11.1034, 15.0799, 1.51567, -1.57075, -0.0929657, 0, 0.121801, -0.285166, 0.125683, -0.280427, 5.3041, 9.1585, -5.19332, -0.701639, -0, -0
0.192, 0.220841, -0.275569, -0.455357, -2.29291, 11.1459, 15.1431, 1.51529, -1.57075, -0.0926609, 0, 0.124304, -0.280308, 0.12818, -0.275569, 2.49693, 4.85853, -5.84786, -0.738848, -0, -0
0.193, 0.22313, -0.271091, -0.446767, -2.30025, 11.1883, 15.2064, 1.51493, -1.57075, -0.0926609, 0, 0.126601, -0.275828, 0.130469, -0.271091, 2.28867, 4.47793, -5.86367, -0.747362, -0, -0
0.194, 0.225579, -0.266275, -0.437975, -2.30735, 11.2307, 15.2696, 1.51455, -1.57075, -0.0926609, 0, 0.129057, -0.271013, 0.132918, -0.266275, 2.44884, 4.81566, -5.78535, -0.750552, -0, -0
0.195, 0.225534, -0.260087, -0.431937, -2.31366, 11.2731, 15.3329, 1.51402, -1.57075, -0.089308, 0.000356109, 0.132368, -0.264478, 0.136226, -0.259731, 3.30834, 6.54374, -5.55845, -0.74362, -0, -0
0.196, 0.226162, -0.249963, -0.42515, -2.31779, 11.3156, 15.3961, 1.51321, -1.57075, -0.0850408, 0, 0.137257, -0.254735, 0.141121, -0.249963, 4.89467, 9.7681, -5.14232, -0.72508, -0, -0
0.197, 0.224504, -0.241882, -0.420905, -2.32289, 11.358, 15.4594, 1.51256, -1.57075, -0.0795543, -0.000356109, 0.141086, -0.247025, 0.144949, -0.242238, 3.82855, 7.72477, -5.40958, -0.745697, -0, -0
0.198, 0.226587, -0.23489, -0.412505, -2.32849, 11.4004, 15.5226, 1.51193, -1.57075, -0.0780302, 0, 0.144695, -0.23969, 0.148557, -0.23489, 3.60775, 7.34826, -5.42663, -0.753837, -0, -0
0.199, 0.234164, -0.226475, -0.397935, -2.33324, 11.4429, 15.5859, 1.51123, -1.57076, -0.0816879, -0.000356109, 0.148614, -0.231647, 0.152476, -0.226832, 3.91876, 8.05863, -5.25067, -0.753211, -0, -0
0.2, 0.238222, -0.218397, -0.387214, -2.33807, 11.4853, 15.6491, 1.51048, -1.57075, -0.0816879, 0, 0.152671, -0.223231, 0.156534, -0.218397, 4.05803, 8.43435, -5.15352, -0.75545, -0, -0
0.201, 0.237516, -0.212197, -0.381808, -2.34379, 11.5277, 15.7124, 1.50992, -1.57076, -0.0780302, 0, 0.155627, -0.217038, 0.159486, -0.212197, 2.95206, 6.20004, -5.41817, -0.777601, -0, -0
0.202, 0.237492, -0.209018, -0.375642, -2.35105, 11.5701, 15.7756, 1.50962, -1.57076, -0.0765062, 0, 0.157139, -0.21385, 0.160986, -0.209018, 1.50014, 3.17894, -5.76206, -0.805884, -0, -0
0.203, 0.237509, -0.206029, -0.36943, -2.35836, 11.6126, 15.8388, 1.50938, -1.57076, -0.075287, -0.000356109, 0.158388, -0.211207, 0.162222, -0.206386, 1.2361, 2.63273, -5.80887, -0.816049, -0, -0
0.204, 0.236833, -0.202622, -0.363997, -2.3654, 11.655, 15.9021, 1.50903, -1.57076, -0.0728485, 0, 0.160161, -0.207438, 0.163984, -0.202622, 1.76228, 3.76328, -5.6656, -0.81394, -0, -0
0.205, 0.240496, -0.198329, -0.353689, -2.37193, 11.6974, 15.9653, 1.50866, -1.57076, -0.0746774, -0.000356109, 0.162005, -0.203496, 0.165819, -0.198685, 1.83446, 3.93761, -5.58642, -0.818259, -0, -0
0.206, 0.244141, -0.195422, -0.343359, -2.37913, 11.7398, 16.0286, 1.50835, -1.57076, -0.076811, 0, 0.163527, -0.200226, 0.16733, -0.195422, 1.51057, 3.26225, -5.60517, -0.829018, -0, -0
0.207, 0.24353, -0.191102, -0.337799, -2.38554, 11.7823, 16.0918, 1.50797, -1.57076, -0.0743726, -0.000356109, 0.165365, -0.196257, 0.169157, -0.191458, 1.82799, 3.9647, -5.5106, -0.82993, -0, -0
0.208, 0.241338, -0.186266, -0.334027, -2.39162, 11.8247, 16.1551, 1.50747, -1.57076, -0.0698005, 0, 0.167752, -0.191068, 0.171538, -0.186266, 2.38017, 5.19173, -5.37478, -0.82709, -0, -0
0.209, 0.239166, -0.183666, -0.330247, -2.3988, 11.8671, 16.2183, 1.50721, -1.57076, -0.0664476, 0, 0.168946, -0.188457, 0.172719, -0.183666, 1.18106, 2.60017, -5.67668, -0.852584, -0, -0
0.21, 0.237965, -0.180932, -0.325391, -2.40588, 11.9095, 16.2816, 1.50694, -1.57076, -0.0640092, 0, 0.170196, -0.185712, 0.173956, -0.180932, 1.23734, 2.73402, -5.65348, -0.857978, -0, -0
0.211, 0.240653, -0.177674, -0.316168, -2.41264, 11.952, 16.3448, 1.50662, -1.57076, -0.0652284, 0, 0.171677, -0.182447, 0.175425, -0.177674, 1.46897, 3.25741, -5.54106, -0.860028, -0, -0
0.212, 0.242108, -0.175785, -0.308308, -2.42007, 11.9944, 16.4081, 1.50643, -1.57076, -0.065838, 0, 0.172536, -0.180543, 0.17627, -0.175785, 0.845437, 1.88956, -5.65597, -0.876293, -0, -0
0.213, 0.245389, -0.173218, -0.29837, -2.42711, 12.0368, 16.4713, 1.50617, -1.57076, -0.0679716, 0, 0.173697, -0.177966, 0.177418, -0.173218, 1.14732, 2.56691, -5.51687, -0.877275, -0, -0
0.214, 0.251269, -0.169927, -0.285448, -2.43373, 12.0793, 16.5345, 1.50587, -1.57076, -0.0725437, -0.000356109, 0.175016, -0.175022, 0.178725, -0.170283, 1.30731, 2.93479, -5.38083, -0.880149, -0, -0
0.215, 0.254712, -0.167685, -0.275223, -2.44085, 12.1217, 16.5978, 1.50557, -1.57076, -0.0746774, 0.000356109, 0.176337, -0.172059, 0.180035, -0.167329, 1.30946, 2.95386, -5.31135, -0.886006, -0, -0
0.216, 0.257245, -0.163662, -0.265997, -2.447, 12.1641, 16.661, 1.5052, -1.57076, -0.0755918, 0, 0.177967, -0.168387, 0.181654, -0.163662, 1.61894, 3.66688, -5.17404, -0.886613, -0, -0
0.217, 0.256033, -0.15843, -0.261019, -2.45243, 12.2065, 16.7243, 1.50469, -1.57076, -0.0722389, -0.000356109, 0.180115, -0.163511, 0.183794, -0.158786, 2.14082, 4.87661, -5.0275, -0.883795, -0, -0
0.218, 0.255981, -0.154006, -0.254729, -2.45821, 12.249, 16.7875, 1.50419, -1.57076, -0.0701053, 0, 0.182205, -0.158731, 0.185876, -0.154006, 2.08147, 4.78021, -5.01208, -0.890548, -0, -0
0.219, 0.256163, -0.15076, -0.248172, -2.46454, 12.2914, 16.8508, 1.50384, -1.57077, -0.0688861, 0, 0.183617, -0.155478, 0.187277, -0.15076, 1.4011, 3.2455, -5.14913, -0.908001, -0, -0
0.22, 0.259037, -0.145843, -0.238542, -2.46993, 12.3338, 16.914, 1.50336, -1.57077, -0.0698005, -0.000356109, 0.185585, -0.150917, 0.189236, -0.146199, 1.95931, 4.56085, -4.94101, -0.904011, -0, -0
0.221, 0.259777, -0.143387, -0.231322, -2.47652, 12.3762, 16.9773, 1.50309, -1.57077, -0.0694957, -0.000356109, 0.186643, -0.148449, 0.190281, -0.143743, 1.04511, 2.45634, -5.12809, -0.925702, -0, -0
0.222, 0.258964, -0.140267, -0.22587, -2.48273, 12.4187, 17.0405, 1.50267, -1.57077, -0.0670572, 0.000356109, 0.188278, -0.144613, 0.191907, -0.139911, 1.62543, 3.83174, -4.95848, -0.921941, -0, -0
0.223, 0.254302, -0.13615, -0.224811, -2.48835, 12.4611, 17.1038, 1.5023, -1.57077, -0.0609611, -0.000356109, 0.189724, -0.141201, 0.193341, -0.136506, 1.43458, 3.40515, -5.03047, -0.93166, -0, -0
0.224, 0.24977, -0.133143, -0.223625, -2.49448, 12.5035, 17.167, 1.50196, -1.57077, -0.0551698, -0.000356109, 0.190994, -0.138186, 0.1946, -0.133499, 1.25848, 3.00721, -5.09744, -0.941324, -0, -0
0.225, 0.248767, -0.131508, -0.218464, -2.50128, 12.5459, 17.2302, 1.50174, -1.57077, -0.053341, 0, 0.191834, -0.136182, 0.195426, -0.131508, 0.826124, 1.99047, -5.18456, -0.955363, -0, -0
0.226, 0.250362, -0.129128, -0.210366, -2.50765, 12.5884, 17.2935, 1.50147, -1.57077, -0.0539506, 0, 0.192833, -0.13379, 0.196411, -0.129128, 0.985562, 2.38005, -5.08906, -0.958702, -0, -0
0.227, 0.253065, -0.125915, -0.200993, -2.51353, 12.6308, 17.3567, 1.50115, -1.57077, -0.0554746, -0.000356109, 0.194024, -0.130924, 0.197591, -0.126271, 1.17922, 2.85702, -4.96919, -0.961158, -0, -0
0.228, 0.257583, -0.122691, -0.189522, -2.51935, 12.6732, 17.42, 1.50074, -1.57077, -0.0585227, 0, 0.195504, -0.127339, 0.199061, -0.122691, 1.4699, 3.58004, -4.7993, -0.961611, -0, -0
0.229, 0.260039, -0.119658, -0.180355, -2.5252, 12.7156, 17.4832, 1.50039, -1.57077, -0.0597419, 0, 0.196752, -0.124298, 0.200297, -0.119658, 1.2366, 3.03331, -4.78616, -0.971629, -0, -0
